categoria,review
-1,Estou tentando pagar pelo site e pelo APP mais ambos depender do bb code pra pagar. E ele ta com problema já a 2 dias. MT ruim
-1,Horrível sou cliente e ñ consigo me cadastrar nessa bosta
-1,"Já tá na hora de levar a tecnologia em favor do aplicativo, sem falar q o leitor de código de barras também me decepcionar muito."
-1,Muito Ruim esse aplicativo. Prefiro o antigo.
-1,Esse aplicativo é uma desgraça!!!!!!
-1,Muito erro ao abrir
-1,"Ja foi muito bom, agora ta uma bosta. 3 dias fora do ar"
-1,O ruim é que todas as transações tem q primeiro desbloquear aff.
-1,Não consegui abrir a conta ainda tá difícil
-1,A senha disse qe está bloqueada.....uma bosta das bosta esse app....nunca mais abaixo essa bosta no meu celular
-1,"A senha bloqueia e não tem a opção de mudar, o app fica perdido agente não consegui acessar mais a conta, péssimo tem que melhorar, o Banco é excelente o atendimento perfeito, o Banco do Brasil eu super recomendo, mas esse aplicativo é muito ruim.."
-1,"Dificilmente faço avaliações negativas, mas desta vez tenho que fazer, sou analista de sistema e tenho um pouco de facilidade no uso de aplicativos e tenho que informar que essa ultima atualização realmente ficou muito a desejar a usabilidade ficou muito ruim, a facilidade no uso do aplicativo para pessoas mais idosas ficou péssima, minha mãe é sogra desistiram de usar. Facilite o uso do aplicativo para evitar filas em agências. infelizmente o novo aplicativo ficou muito ruim."
-1,muito ruim toda vez q vou digitar meu CPF ele para de funcionar falta de respeito com os clientes
-1,"O app é ótimo, mas o banco em compensação é horrível, pior banco que tem"
-1,Toda vez que a gente tira um estrato fala que não foi possível ver seu saldo e a gente fica na dúvida isso é chato
-1,Muito ruim não tem as opções do antigo a App
-1,Não consigo entrar mais no APP aparece o BB parou é muito útil pra mim mas esta difícil acessar.
-1,a versão antiga era ótima a nova versão é complicada não acho o que eu preciso e Ainda da erro sem motivo
-1,"Essa nova versão está confusa, horrível."
-1,"Bom eu não consegui abrir a minha conta, da erro de logaritmo e eu não sei o que é, e o cartão chega mesmo?"
-1,"Eu sempre que preciso ativar ou cancelar BB code preciso que o gerente faça pq no terminal sempre da erro dados inconsistentes, parei de usar BB code, Banco do Brasil devia mudar esse mecanismo ! Nem suporte conseguiu ajudar mesmo o gerente ligando la !"
-1,Da erro e não abre!
-1,Fico uma bosta depois que atualizou o saldo fica negativo msm com dinheiro na conta !
-1,Uma bosta pra acessar minha conta tenho que baixar um aplicativo.
-1,"Uma porcaria depois desta atualização não consigo logar minha conta de forma alguma sempre da um erro e sai da tela inicial uma bosta na versão antiga nunca tive problemas algum já nesta! Porcaria,lixo total"
-1,"Sempre foi bom, mas me tiraram o leitor code e não tenho como habilitar o BBcode que antes eu já tinha! Sendo essa ferramenta essencial, pois me pedem pra tudo! Muito insatisfeita."
-1,O aplicativo é bom. Mas depois da última atualização. Neata data. Só vive travando. Não consigo mais abrir. Putz. .
-1,"parabéns, conseguiram piorar o que era ruim. agora está péssimo."
-1,orivel vou desestalar e.mudar de.banco muito ruim esse aplicativo muito ruim esse aplicativo
-1,"A agencia física é horrível, poderia ser tudo feito por esse app"
-1,estava ótimo há 2 anos atrás. caiu um pouco. agora ficou muito ruim.
-1,Banco com dificuldades de atender o cliente.maior burocracia.
-1,"Detestei uma merda, atrasando meu dia"
-1,pq eu odeio o Brasil Brasil sempre odiarei
-1,Toda vez que vou instalar o aplicativo dá erro 492. Péssimo
-1,"A nova versão é horrível e não é por falta de costume. Simplesmente ficou não funcional. A versão antiga era muito mais personalizável e atendia a praticamente tudo na tela inicial, sem necessidade de rolar a tela para ver coisas que quase ninguém busca (orçamentos, investimentos, etc). Até para ver saldo de poupança você precisa de uma viagem pelo app. Bastava algumas correções, não precisava mudar layout. Decepcionante, pois era o melhor App de banco."
-1,aplicativo nada pratico. Bastante confuso. o anterior era bem mais funcional. pessoas com menos instrução tem muita dificuldade para manusea-lo.
-1,"Mal instalei e já tive de perder tempo ligando para o suporte técnico. Assim não dá, não é mesmo BB? atualização em 28/02/18: continua instável e dando trabalho."
-1,Está tendo dificuldades para abrir. Muito lento ruim. Travando
-1,"Ficou horrível depois da última atualização, que não trouxe nenhuma novidade, apenas mudanças estéticas que deixaram o layout horroroso e mais difícil de mexer. Prefiro a versão antiga!"
-1,"temos que usar né, mais esta ruim pq qd vc faz transferência ou paga boleto fica so aparecendo msg falando "" pra aguardar enquanto o comprovante e gerado e nunca gera"" entt se vc quiser o comprovante do que vc transferiu ou pagou tem que ir ate o banco."
-1,"Aplicativo não é ruim ,mas o banco é um lixo"
-1,Depois que atualizei o apricativo não conseguir abrir de jeito nenhum. Uma vergonha!
-1,"Era 5 estrelas, mas depois da última atualização ficou péssimo. conseguiram destruir o melhor app de banco. não dá pra transferir dinheiro da poupança pra corrente, os lançamentos não aparecem agregaram algumas funções tá horrível. vamos ajeitar esse negócio que tá ruim demais."
-1,"Erro console Não sei o que ocorre, para de funcionar sozinho e tenho que reinstalar. No mais é ótimo."
-1,"Pago minhas contas onde eu estiver dou mil estrelas, mal vou ao banco"
-1,"Não funciona direito, não consigo fazer loggin com minha conta e de quebra ainda bloqueou minha senha pqp"
-1,"Aplicativo nojento e detestável que não funciona pra nada. Cheio de bugs e erros. Acho que Quando um aplicativo aplicativo tem um desempenho igual a esse nível horrível, não deveria nem estar disponível na playstore. Se for fazer um aplicativo faz direito. Já entrei mil vezes nesse aplicativo e nunca consegui acessar pq tem hora que nem o teclado numérico aparece. Só não sou 0 pq não tem a opção."
-1,Ficou muito ruim...não abre
-1,"Funcional, aqui ali esbarro numa limitação que não encontrei em outros aplicativos de outros bancos, mas funciona. Tem melhorado muito nos últimos meses. Agora por exemplo tem a opção de entrar com a biometria, o que dificulta muito quaisquer risco de fraudes. Claro que pra usar este recurso seu celular tem que dispor da tecnologia. Também gostei dos gráficos gerados a partir do extrato condensando e agrupando despesas por tipo, boletos, restaurantes, gasolina, saques, farmácia e etc. Por tudo isso aumentei mais uma estrela na minha avalição."
-1,"App bugando e fechando sozinho, suporte solicitado e sem retorno, atendimento precisa melhorar muito. Me sinto muito insatisfeita."
-1,até agora não me decepcionou
-1,"o q fizeram cm o app??? Não tem como ver quanto tem na conta salário! Voltem a versão antiga, por favor! Ficou horrível essa atualização!"
-1,"Trava muito e às vezes não é muito prático. Dá bastante erro nas movimentações. Fora isso, tudo ok."
-1,Galaxy S5... cagou tudo... trava... nao entra... fecha... ficou um.lixo
-1,Só ajudaria facilitar o desbloqueio pra quem errou a senha! E não tem cartão ainda... Tem q haver soluções pra todas situações
-1,"Pelo amor de Deus, o que vocês fizeram com esse App? ficou horrível muito mais difícil de usar! onde está a opção de saldo da poupança ?"
-1,"Essa atualização só trouxe dor de cabeça. Antes era um dos melhores e mais práticos apps, hoje em dia tá muito ruim... não consigo fazer simulações... os depósitos programados na versão anterior foram quase todos cancelados... tá péssimo para fazer transferências e resgates. Voltem à versão anterior!"
-1,Meu App BBB não quer pega no tablet mais pq ? Que raiva do Caraí 😤
-1,"O App é bom, mais o seguro do carro que pago um absurdo!!!!! Não condiz pelo que pago só passei raiva quando precisei"
-1,"Prefiro s versão anterior, muito ruim essa😡"
-1,"Odiei essa nova atualização, o leitor de códigos de barra não funciona mais! antes conseguia pagar as contas sem problema. agora é esse estresse. Por favor melhorem!!! ou voltem a configuração antiga que funcionava perfeitamente. Odiei! nada prático!"
-1,"não gostei, mais complicado que o anterior, visualização ruim"
-1,Fila de banco nunca mais
-1,"O app é bom mas muitas opções, especialmente aquelas fazem o banco perder dinheiro (e você ganhar), como por exemplo a opção de desativar pacote de serviços, que só podem ser acessadas no caixa eletrônico, o que têm se tornado cada vez mais difícil por conta da substituição dos mesmos por caixas 24h"
-1,"Para quem tem a conta, com app fica tudo mais fácil e vc não precisa ir ao banco que é uma merda pq no banco tudo lá dentro e lerdo e não funciona nada com agente quer e ossso."
-1,Continua ruim Muito ruim no primeiro problema não funciona mais e não possui uma central a qual possa se recorrer muito ruim mesmo é mais fácil trocar de banco do que esperar uma solução
-1,"muito ruim mesmo, para dar certo so indo a uma agencia"
-1,muito ruim nao acessa a conta fica so volta na pagina da senha raramente carega a pagina do banco a outra versao era excelente
-1,Jamais indica ese app pedi 1 cartao agora pra consuta o andamento da propoata. So aiatema disponivel erro s 500 comi que ter cliente um banco dese
-1,"Uma droga! Fica um ponto de exclamação vermelho no campo CPF, não aparece os números ao digitar, não tem como utilizar o app."
-1,Difícil ser feliz com esse banco. Mudei de celular e reinstalei. Virou um saco.
-1,"Não estou conseguindo acessar minha conta, so está dando erro. Os servidores podem me dizer o que esta acontecendo ? Gosto do aplicativo, mais assim não dá, já que preciso entrar na conta e não consigo. Me ajudem. Please!!"
-1,Nota 0 Uma M....! Toda hora trava e depois que aderi ao BB Code piorou! Quase todo dia da erro e tenho que desinstalar e instalar novamente o aplivativo e recomeçar os passos de cadastramento do BB Code. Fico sem poder fazer as movimentações pela internet pois o segundo passo tem que ser feito nos terminais de auto atendimento para liberar o BB Code. Pra piorar o 0800 de suporte tecnico não resolveu meu problema e pediu 72 horas para responder!
-1,"A cada atualização está pior. Trava, fica lento e não finaliza as operações. Está horrível pra usar."
-1,"Não é intuitivo e não tem várias funcionalidades que diz que tem. Sempre que tento algo mais complexo do que uma simples transferência, dá vários erros e me manda procurar uma agência. Faço tudo pelo computador que é mais rápido, não trava e as informações são menos confusas. Se você já usa o computador para os serviços online, esse aplicativo só vai te fazer perder tempo e complicar a vida."
-1,"Não funciona essa merda, pura enganação."
-1,"Horrível!! O App não abre,fica só carregando"
-1,Ta uma bosta fica carregando e não abre função nenhuma. Conto com o aplicativo pra pagar meus boletos e já estão atrasando por causa dessa bosta
-1,"Boa experiência, porém se vc tem mais de uma conta, não consegue ativar o token pra duas. Ocorre erro."
-1,"Já vi aplicativo mal otimizado, mas esse do BB está em outro nível, toda hora ele da erro e fecha.Quando ler o código de barra ele sempre coloca o pagamento pro dia do vencimento e função de cancelar lançamentos futuros está presente mas nunca funcionou."
-1,"A versao anterior atendia muito bem as minhas necessidades com rapidez e praticidade, agora depois dessa atualização esta horrível parece ate um caca palavras encontrar o que preciso fazer uma droga literalmente"
-1,"Na maioria das vezes que vou logar, dá erro no servidor, no DNS. Uma porcaria, não me atende em nada!"
-1,Não gostei achei mais difícil pra mexer
-1,"Muito Bom, resolvo tudo por aqui, é cômodo pra mim, porém toda hora da erro na minha senha e acaba bloqueando, aí preciso ir direto na agência quase sempre para efetuar o desbloqueio"
-1,Toda vez que atualiza tem que reativar o BBCode no caixa eletrônico. Isso enche o saco.
-1,"Muito útil, mas quando tive que cadastrar uma senha de 8 dígitos para entrar em outra conta não consegui, sempre dá erro. Mudem isso!!! Mas entre outros atendimento e uso da minha conta é excelente!"
-1,"Era perfeito! Tudo era leve, prático, intuitivo e funcional. Agora tá denso, carregado, pesado, visualmente cansativo, até o acesso ao menu ficou mais difícil. Aqueles cards gigantes como Transferências, Movimentação financeira, Cartões e Orçamento na tela inicial ficaram muito feios, além de serem totalmente disfuncionais e sem nexo. Aguardando os ajustes."
