categoria,review
1,Ótimo aplicativo recomendo de olhos fechados.
1,Seguro e muito eficiente!!!
1,Bem prático e seguro
1,"Bom, salva os comprovantes, interface simples."
1,"bem mais rapido , saldo aparece na tela inicial , muito bom"
1,"Excelente aplicativo, adorei e recomendo."
1,Muito bom recomendo muito fácil de usa tão de parabéns
1,"Muito bom, vocês estão de parabéns."
1,"Simples e rápido, um excelente Após para os correntistas do BB"
1,"O app é bom, gostei muito!"
1,Muito bom facilitou muito pra mim
1,rapido e prático.
1,Adorei !! APP funcional e intuitivo
1,"O app é muito bom, facilita a vida demais, mas tá com problemas pra leitura da digital. Fica bugando direto."
1,"O melhor de todos, amei."
1,"Bom app; muito útil, mas pode melhorar."
1,"Muito mais facilidade, sem filas, abertura de conta automática. Pena que os funcionários do banco não divulgam isso e fazem as pessoas sofrerem nas filas."
1,Muiito bom ! Funcionamento perfeito.
1,Muito bom esse é top.
1,Muito bom o aplicativo do banco de Brasil rápido e seguro 100%
1,Perfeito resolvo tudo por aqui
1,"Eu recomendo, evita fila no banco e é seguro."
1,Praticidade adorei funciona direitinho
1,Excelente app de internet banking!
1,"Para as funções que utilizo funciona muito bem, muito bom o app."
1,"APP muito bom. Simples e funcional, muito fácil de usar."
1,Muito otimoo de parabens
1,"Pratico, seguro e confiável."
1,"Atende minhas necessidades, otimo"
1,"Ótimo, antes e muito bem minhas necessidades !!!!"
1,Muito bom e fácil de acesso com segurança e eficiência.
1,Super prático e útil
1,"Muito bom, prático e seguro, recomendo a todos a usarem"
1,Este aplicativo é muito bom eu recomendo aos clientes do BB
1,"A todos que irão lê esse comentário, ressalto aqui a minha satisfação em usufruir deste aplicativo que mostra ser de grande utilidade para as minhas finanças. Parabéns aos desenvolvedores, que o mesmo por ser melhorado a cada momento..."
1,Ótimo app ta de parabéns.. Bem confiável .. muito bom
1,"Prático, rápido, eficiente..."
1,uso bastante muito bom
1,Gostei muito bom Tem oq eu preciso
1,"Endosso os comentários, muito eficiente!!"
1,Muito prático e seguro nota 10
1,"facilita muito , a vida com essa correria de hoje e muito pratico."
1,"Excelente,para quem vive ocupado facilita a vida é trás mais qualidade"
1,Excelente para facilitar o dia a dia
1,Eh ótimo e eu recomendo
1,"Excelente, prático!"
1,Rápido e eficiente... Ótimo
1,Muito bom prático DMS
1,"Muito prático! Ainda não testei a maioria das funções, mas tem me ajudado bastante. Quando o fizer dou 5 estrelas."
1,Excelente apresentação gráfica
1,Por enquanto me pareceu muito funcional e prático para tudo que precisei utilizar até agora.
1,Muito bom o aplicativo tem tudo o que eu preciso
1,"Ajuda muito,adorei...."
1,"Estou gostando muito do aplicativo. Sempre acesso-o sem nenhum problema. Realizo todas as transações que ele oferece! Para mim, é excelente!"
1,Muito bom aplicativo..simples e facil e.rapido de usar..parabens
1,"Muito bom. Rápido, inteligente e bem intuitivo"
1,"Aplicativo muito bom mesmo pode confiar me auxilia muito e me ajuda bastante,não preciso enfrentar fila para saber meus saldos ou sr cai algum deposito e só abrir o aplicativo e pronto e rápido e muito simples."
1,Show muito bom e confiável
1,Pratico muito bom super recomendo
1,Muito bom não preciso sair de casa para consultar saldo de Minha conta e ótimo parabéns para o bb
1,Muito prático e interface simples
1,"Ótimo, prático e funciona muito bem."
1,"App prático e útil, resolvo tudo com ele"
1,Ótimo aplicativo Muito bom
1,Muito bom..Acabou com idas desnecessárias ao banco para simples medidas.
1,App mto prático
1,Muito bom gostei muito não vejo a hora de começar a usar
1,Eu consigo fazer o que preciso...mto prático.
1,Excelente aplicativo muito eficiente.
1,"Eficiente me deixa proximo do meu banco ,pratico,eficaz,eu recomendo ."
1,Atendeu perfeitamente todas as necessidades até hoje
1,Eu vou instalar pra ver si eh bom e dou cinco estrelas
1,Atendeu todas as minhas necessidades!!! Excelente App!
1,Muito bom e bastante simples de usar
1,Ele e Bom mas me atendeu no que preciso super indico
1,Atende todas as minhas necessidades... Muito bom...
1,Muito feliz com BB.
1,"Muito bom, prático, facilita muito no dia a dia."
1,excelente App Pode Confiar
1,"Ele é muito Bom, mas de uns tempos p ca está dando umas travadas, o App fica pensando depois q coloco a senha é não entra de jeito nenhum...fora isso é muito Bom!!"
1,Muito bom...resolve muita coisa.
1,Muito bom...muito comodo.
1,Muito bom parabéns. Para quem projetou
1,Muito mais comodidade ... Gostei
1,muito pratico e bom!!!
1,Muito bom adorei esse aplicativo .
1,Tem uma boa interface e é prático e fácil de usar.
1,É um aplicativo prático
1,"Ótimo o aplicativo, amei!!"
1,"Resolve todos os meus problema ,prático"
1,Super prático e fácil de usar.
1,Prático e rápido. Faço tudo pelo celular.
1,"Otimo, rapido e prático."
1,É muito aproveitável e de muita utilidade
1,Esse aplicativo é um dos grandes motivos de eu manter minha conta no Banco do Brasil. Raramente vou à agência e nunca tive problemas. Os outros bancos estão muito distantes de ter um aplicativo tão bom e intuitivo como esse.
1,"Parabéns, prático e eficiente, agora com a opção ""Minhas Finanças "",está perfeito!"
1,"Muito bom, me salva de todas as filas de banco..recomendo instalarem."
1,"Eficiência, e praticidade"
1,ficou muito boa está atualização vcs estão de parabéns
1,"Aplicativo perfeito, consigo acompanhar minhas transações on line sem problemas. Parabéns recomendo a tdos"
1,"Muito prático, facilita meu dia-a-dia."
1,Muito bom msm recomendo a todos
1,"Melhor, mais pratico e fácil que no computador"
1,"App muito bom, prático e fácil. Torna tudo mais simples e rápido."
1,"muito bom app ! facilita muito a nossa vida , só senti falta de uma calculadora, as vzs qero fzr umas contas ai tenho q abri a calculadora fora do app , poderiam na próxima atualização por uma ! mas super recomendo, podem baixar ..."
1,"Bem desenvolvido, meus parabéns"
1,Perfeito! Melhor app
1,Muito bom. Facilitando muitas coisas!!!
1,"Eu adoro esse App. É fácil, rapido rápido super cômodo. Perfeito pra vida agitada que temos."
1,Muito bom! Facilita muito o nosso dia a dia!
1,Excelente iniciativa para facilitar pessoas deste século onde desempenham várias funções e requer agilidade.
1,"Muito prático, fácil de usare seguro..."
1,Um aplicativo excelente!!
1,Da pra resolver muitas coisas gostei achei muito bom
1,muito bom e seguro. comodidade
1,Muito funcional!!
1,Acessar meu Banco com mais facilidade.
1,Eh um App bem fácil e bastante eficiente para mim muito bom
1,"Muito bom, ágil!"
1,Excelente app rápido e prático
1,Muito bom este aplicativo sempre que preciso consultar eu consigo bem rápido legal estou satisfeito
1,"Fácil, prático e seguro!"
1,Muito bom. Facilita muito para a nossa vida corrida.
1,Esse app facilita muito nosso dia à dia. Muito bom
1,Só facilitou a minha vida. Muito bom
1,Muito bom mesmo muito prático e cômodo !
1,muito bom sinples e eficaz
1,Amo esse banco recomendo as todos!!!
1,Muito bom mais poderia ser mais leve ao carregar
1,Show muito pratico e facilita muito.
1,Show!!! Excelente!
1,"Adorei o aplicativo pois é muito simples sua utilização, com ferramemtas que facilitam muito o nosso dia a dia em termos de movimentação bancária"
1,Para mim esta sendo muito bom!
1,"Muito bom, prático e ágil tem me ajudado muito. Parabéns para os desenvolvedores"
1,superou as expectativas. Recomendo.
1,Muito bom esse aplicativo eu gostei muito me ajuda de mais!
1,E bom eu gostei muito
1,"Esta nova versão superou minhas expectativas. A visão financeira está muito melhor, tornando mais prático o acesso aos dados e somatórios da conta. Destaque para o acesso aos lançamentos futuros, com a visão mensal, e também aos dados da fatura do cartão de crédito. Parabéns BB!!!"
1,Entre os app que ja utilizei para contas e cartões esse e o que mais facilita o dia a dia. Muito leve e prático recomendo de verdade.
1,Adorei um aplicativo bem rápido e pratico
1,Super bem minhas necessidades
1,Muito bom movimento minha conta td aki no app eu recomendo muito .
1,Muito bom. Rápido e eficiente
1,"Bom,ajuda bastante"
1,"Muito bom, muito util e preciso"
1,Facilita no meu dia a dia muito bom
1,Um App que veio pra facilitar nosso dia. muito bom eu recomendo.
1,Gosto muito desse aplicativo. Muito bom.
1,Gostei muito é muito bom
1,"Muito bom, ajuda bastante e é prático"
1,Super prático e ajuda bastante
1,"APP muito bom e prático, como dizem "" uma mão na roda """
1,Meses que não vou mais ao banco ' atrás de filas' ! Excelente
1,Parabéns pelo desempenho
1,Muito bom facilitou muito meus negócios
1,"É um bom App mais ele travar de mais toda hora ele sair, tirando isso eu gostei 👍 de mais"
1,Muito bom. Resolvo tudo pelo App. .. . Banco? Só pra sacar. Ótimo
1,Adoro este banco e seus funcionários
1,"É ótimo,muito útil"
1,Ate agora esta perfeito
1,"Ótimo aplicativo, layout prático e funções 100% utilizáveis."
1,Adorei o apoio vejo minha conta sempre
1,Coisas simples mas que fazem a diferença fazem para mim deste o melhor APP de internet banking. Parabéns ao BB
1,Muito bom! Parabéns pelo app.
1,Prático e rápido. Recomendo.
1,"Muito bom, atende as necessidades e superou minhas expectativas."
1,Agiliza meu dia-a-dia. Dar orgulho ver um banco público brasileiro com excelência tecnológica.
1,Gostei. Muito bom mesmo!!
1,Excelente. Prático e rápido. Muito melhor que o site
1,Prático e funcional. Dentro das expectativas.
1,Comodidade...Agilidade...Segurança...TENHO UM BCO DO BRASIL NO BOLSO !
1,"Gostei.. baixei de boa, funciona perfeitamente."
1,Muito bom esse App. Simples e prático.
1,"Muito bom, Rápido, prático e seguro."
1,Muito bom! Faz o que precisa.
1,App rápido e muito prático
1,Prático e facil uso
1,"Muito bom, é rápido e satisfatório."
1,Esse é muito bom adorei melhor que esse não tem
1,Muito bom o App!
1,Muito melhor que o netbanking. Prático demais.
1,Muito prático. Muito bem pensado! Parabéns! Tudo que precisava: tranquilidade e segurança.
1,Muito bom o App com ele facilitou muito.
1,"O app está facilita a vida muito prático.. Mas apresenta alguns problemas, por exemplo na hora de digitar a senha para finalizar uma operação, sempre trava tem que praticamente quebrar o fone precisando a tela pra dar a função correta... Hoje estou tentando fazer um agendamento pra pagamento e o app nem abre super bugado"
1,Facilita muito. Tudo que preciso está no App. Muito bom!
1,"Muito bom, já me salvou de muitos problemas"
1,"Tirando os travamentos que ocorrem, de resto é Bom"
1,"Muito bom! Recomendo, simplesmente muito fácil de usar ótimo."
1,"Excelente aplicativo, facilita muito minha vida."
1,MT bom agiliza td por aqui
1,Gostei e é fácil de usar. .. Excelente!
1,Muito bom tem atendido todas as minhas necessidade
1,"Muito util, recomendo."
1,"Muito bom ,parabéns !"
1,"Muito útil e prático, ele é ótimo."
1,O aplicativo em conexão 3G quase sempre não carrega. Parece pesado. Na conexão wifi é muito bom
1,"Ótimo aplicativo, muito prático e seguro!"
1,"Adoroooo, sempre gostei desse aplicativo e está cada vez melhor 🤗"
1,Ajuda muito na administração de minha conta corrente...app muito bom!!
1,"Simplesmente adorei, recomendo."
1,Gostei. Prático e rápido.
1,Aplicativo excelente. ..uso há muito tempo. ..
1,Aplicativo muito prático e simples de ser utilizado!
1,"Prático e com eficiênte canal de comunicação com a gerência, de forma rápida!"
1,Motorola D3. Muito Bom. Funfa certinho. Recomendo.
1,"Rápido, fácil acesso, e resolve todas as necessidades. Parabéns"
1,"Esse app é muito bom, aliás ótimo recomendo"
1,Excelente e cada dia melhor. Parabéns aos desenvolvedores.
1,Se tivesse mais estrelas eu daria muito bom esse APP
1,Ótimo app. Prático e intuitivo.
1,Melhor Banco do Mundo. Estou amando ser cliente desse maravilhoso BANCO. Parabéns!
1,"Muito bom,econômica de tempo"
1,"Não me deu problemas, só ajudou! Mt bom! Faço tudo através dele. Te traz comodidade!"
1,Muito pratico ajuda muito
1,"Ótimo, está funcionando muito bem!"
1,"Muito bom, simples e objetivo."
1,"É perfeito esse aplicativo, ele tem me ajudado muito."
1,Muito bom e prático! Auto explicativo e funcional.Excelente!
1,Muito intuitivo e prático. Atende facilmente minhas necessidades.
1,"Gostei,muito bom"
1,"Muito bom, resolve meus problemas com o banco"
1,Podem instalar... Super recomendo...
1,Depois das últimas atualizações o app ficou perfeito.
1,super útil e prático
1,Até agra tá muito bom
1,Quase sempre funcionou perfeitamente
1,Sempre atendeu muito bem. Nunca tive problemas com este app. Recomendo!
1,"Funções funciomando perfeitamente, recomendo."
1,"Útil, prático, muito bom. Uso todo dia"
1,Melhor experiência que já tive em toda minha vida. Excelente Banco!
1,O Banco do Brasil está de parabéns por usar a tecnologia pra facilitar a vida dos seus clientes.
1,Facilita muito a minha vida. Excelente App!
1,Aplicativo mais que perfeito.
1,Muito bom! Facilita muito e não preciso ir mais ao Banco
1,Comecei usá hoje mais acho que vai ser muito bom
1,"Gosto muito desse aplicativo, fácil, prático é muito útil."
1,"muito Bom, Gostei muito"
1,Realizo todas transacoes atraves do app. Muito pratico.
1,Bom app ajuda muito
1,Amo esse aplicativo. Prático e eficiente.
1,Muito bom mas poderia ser mais moderno
1,"Muito bom útil, facilita nossas vidas.Parabéns!!"
1,"Excelente App, atende as minhas necessidades."
1,"Super prático, o que facilita bastante as transações."
1,App muito bom me atende bem.
1,"Rapido, prático e sem complicações,"
1,Gostei muito prático. ...e não fica travando.
1,App muito bom e com várias opções
1,"APP ótimo, recomendo simples e objetivo."
1,Excelente aplicativo facilita mta a vida
1,MUITO BOM APP RECOMENDO
1,Eu gostei e recomendo
1,Felizmente o APP é muito bom e rápido para as transações via celular ou tablete... eu gostei muito e recomendo...
1,Atende todas as minhas necessidades! Super indico!
1,Muito bom.evitou horas na filas
1,Adorei...fácil é pratico
1,Gostei do app... muito bom recomendo
1,O aplicativo é mais rápido e mais prático do que o próprio Internet banking. Aprovado!
1,Muito bom aplicativo. Me ajuda muito no que preciso.
1,"Mt bom , ralidone pratico"
1,"Muito bom, e com este AP minhas finanças ficou bom de mais"
1,Excelente!!! Facilita muito pra mim!!!
1,Muito prático! Economiza tempo!
1,Muito bom facil e rapido
1,Gostei muito do leitor digital muito prático.
1,"Gostei, bem prático e simples"
1,Aplicativo muito bom...me ajuda bastante
1,"Antes, não abria mão do acesso via site. Pois não confiava, e mesmo sem ter experimentado, por ser por smartphone, já criticava. Mais, confesso que, ao testa-lo, nunca mais abrir mão. Aplicativo excelente."
1,Até o momento este app está ajudando muito! E eu estou evitando de ir sempre ao banco! Eu recomendo.
1,"Poderia ser melhor, mas é muito bom!!!"
1,"Muito bom,prático!"
1,Muito bom gostei muito. ..
